Id|Name|County
12682|Nyaani Dispensary|KITUI
12854|Yatwa Dispensary|KITUI
16653|Itheng'eli Dispensary|KITUI
13487|Asat Beach Dispensary|KISUMU
12613|Muusini Dispensary|MACHAKOS
12540|Modogashe Dispensary|ISIOLO
12611|Mutyangome Dispensary|KITUI
12534|Mitunguu Dispensary|MERU
13616|Ikobe Health Centre(Manga)|NYAMIRA
13905|Nyambari Geke Dispensary|NYAMIRA
13566|Getare Health Centre(Manga)|NYAMIRA
14213|Arimi Dispensary|NAKURU
14142|Taracha Dispensary|KISII
13721|Kosele Dispensary|HOMA BAY
12447|Mailiari Dispensary|MERU
10832|Ndemi Health Centre|NYANDARUA
14200|Amboseli Dispensary|KAJIADO
12531|Mitamisyi Dispensary|KITUI
10571|Kibirigwi Health Centre|KIRINYAGA
11537|Magodzoni Dispensary|KWALE
14141|Tamu Health Centre|KISUMU
12361|Kithunguriri Dispensary|EMBU
13478|Aneko Dispensary|MIGORI
11999|Elgade Dispensary|MARSABIT
11930|Anona Dispensary|MARSABIT
14982|Kombe Dispensary (Nandi Central)|NANDI
16099|Sacha Health Centre|BUNGOMA
13536|Eberege Health Centre|KISII
10799|Mutitu Community Dispensary|KIRINYAGA
13549|Esianyi Dispensary|NYAMIRA
11171|Wanjengi Dispensary|MURANG'A
13896|Nyamanga Dispensary|HOMA BAY
10884|Njoki Dispensary|NYERI
11248|Baricho Dispensary|KILIFI
12646|Ngangani Dispensary|KITUI
12195|Karama Dispensary|MERU
12143|Kalala Dispensary|MACHAKOS
11601|Mgamboni Dispensary|KILIFI
13572|Gianchore Health Centre|NYAMIRA
10852|New Tumaini  Health Centre|NYANDARUA
11994|Ebenezer Dispensary|MAKUENI
16386|Gatuto Dispensary|KIRINYAGA
12820|Ugweri Disp|EMBU
13998|Otacho Dispensary|MIGORI
12039|Gitare Dispensary (Embu)|EMBU
13689|Kibos Sugar Research Dispensary|KISUMU
15979|Lwanda Dispensary (Bungoma West)|BUNGOMA
12432|Loiyangalani Dispensary|MARSABIT
12098|Itoleka Dispenasry|KITUI
10200|Gakawa Dispensary|NYERI
10532|Kiamanyeki Dispensary|KIRINYAGA
12025|Gafarsa Health Centre|ISIOLO
12273|Kiamuchii Dispensary|THARAKA-NITHI
13486|Arombe Dispensary|MIGORI
15967|Lukhuna Dispensary|BUNGOMA
11805|Sosoni Dispensary|KILIFI
12822|Ukia Dispensary|MAKUENI
13506|Bonde Dispensary|KISUMU
12134|Kakeani Dispensary|KITUI
12506|Mbonzuki Dispensary|EMBU
13293|Argane Dispensary|WAJIR
14515|Kirimun GK Dispensary|SAMBURU
15872|Elukhambi Dispensary|KAKAMEGA
13716|Komosoko Dispensary|MIGORI
13592|Got Oyaro Dispensary|HOMA BAY
15927|Karima Dispensary|BUNGOMA
12549|Muchagori Dispensary|EMBU
11382|Ganda Dispensary|KILIFI
12165|Kamusiliu Dispensary|KITUI
16432|Donyo Sabuk Dispensary|MACHAKOS
13505|Boige Health Centre|KISII
13654|Kanyagwal Dispensary|KISUMU
13976|Olasi Dispensary (Nyando)|KISUMU
14943|Kisima Health Centre|SAMBURU
14291|Chebaraa Dispensary|NAKURU
15468|Porro Dispensary|SAMBURU
13837|Naya Health Centre|SIAYA
12223|Kathangari Dispensary|EMBU
13518|Bunde Dispensary|KISUMU
10256|Gikui Health Centre|MURANG'A
11393|Shimo La Tewa Annex Dispensary (GK Prison)|MOMBASA
12678|Nthwanguu Dispensary|MACHAKOS
12193|Karaba Dispensary (Mbeere)|EMBU
15943|Kibisi Dispensary|BUNGOMA
12813|Tunyai Health centre|THARAKA-NITHI
12151|Kaliku Dispensary|KITUI
12830|Uruku GK Dispensary|MERU
13325|Dasheq Dispensary|WAJIR
15402|Olgulului Health Centre|KAJIADO
16027|Muhaka Health Centre|KAKAMEGA
12354|Kitheo Dispensary|MERU
13391|Lafaley Dispensary|WAJIR
11940|Badassa Dispensary|MARSABIT
14136|Suna Ragana Dispensary|MIGORI
14077|Serawongo Dispensary|SIAYA
12118|Kaani Dispensary|MACHAKOS
14057|Rodi Dispensary|KISUMU
12217|Katani Dispensary|MACHAKOS
11610|Mijomboni Dispensary|KILIFI
10473|Kanjuiri Dispensary|NYANDARUA
13551|Etono Health Centre|NYAMIRA
10911|Olborosat Dispensary|NYANDARUA
14447|Emitik Dispensary|NAKURU
13882|Nyakegogi Dispensary|KISII
13741|Lwanda Dispensary|MIGORI
14089|Simbi Kogembo Dispensary|HOMA BAY
14569|Iltilal Health Centre|KAJIADO
15262|Mutarakwa Dispensary (Molo)|NAKURU
12677|Nthongoni Health Centre (Kitui)|KITUI
13687|Kibigori Dispensary|KISUMU
13784|Masogo Dispensary|HOMA BAY
15017|Ledero Dispensary|SAMBURU
12024|Gaciongo Dispensary|THARAKA-NITHI
11983|Dakabaricha Dispensary|MARSABIT
13573|Giatunda Dispensary|KISII
12286|Kiboko Dispensary (Makindu)|MAKUENI
11998|Eldera Dispensary|ISIOLO
16437|Kituluni Dispensary|MACHAKOS
13898|Nyamaranya Dispensary|MIGORI
13743|Mabinju Dispensary|SIAYA
14312|Chemaner Dispensary (Kuresoi)|NAKURU
13350|GK Prison Dispensary (Garissa)|GARISSA
12403|Kyamatu Dispensary|KITUI
16289|Baraki Dispensary|GARISSA
12296|Kieni Kia Ndege Dispensary|MERU
13614|Igena-Itambe Dispensary|NYAMIRA
10951|Ragia Forest Dispensary|KIAMBU
12406|Kyangunga Health Centre|KITUI
13364|Hodhan Dispensary|WAJIR
14007|Oyamo Dispensary|SIAYA
11180|Weithaga (ACK) Dispensary|MURANG'A
11009|Silibwet Health Centre (Nyandaruawest)|NYANDARUA
12008|Endau Dispensary|KITUI
14001|Othoch Rakuom Dispensary|MIGORI
11672|Mtwapa Health Centre|KILIFI
10630|Kirima Dispensary|NYANDARUA
12803|Tiva Dispensary|KITUI
15854|Chepkube Dispensary|BUNGOMA
10722|Mere Dispensary|NYERI
10429|Kaimbaga Dispensary|NYANDARUA
15214|Molo South Dispensary|NAKURU
12828|Uran Health Centre|MARSABIT
13302|Barwaqo Dispensary|WAJIR
12665|Nkondi Health centre|THARAKA-NITHI
10778|Murarandia Dispensary|MURANG'A
13708|Kobuya Dispensary|HOMA BAY
16148|Tamlega Dispensary|BUNGOMA
12553|Mugui Dispensary|EMBU
12042|Gitine Dispensary|MERU
12252|Kauma Dispensary (Kitui)|KITUI
15801|Ap Line Dispensary|KAKAMEGA
13712|Kokwanyo Health Centre|HOMA BAY
10894|Nyaribo Dispensary|NYERI
12344|Kiseuni Dispensary (Kitui)|KITUI
15426|Olorika Dispensary|KAJIADO
13394|Leheley Sub District Hospital|WAJIR
13724|Kuja Dispensary|MIGORI
14924|Kiptagich Model Health centre|NAKURU
13820|Mokomoni Health Centre|NYAMIRA
13872|Nyagiki Dispensary|KISII
13532|Dede Dispensary|MIGORI
16286|Arbajahan Nomadic Mobile Clinic|WAJIR
13581|Gobei  Health Centre|SIAYA
12818|Twimyua Dispensary|KITUI
12061|Hurri-Hills Dispensary|MARSABIT
11139|Uruku Dispensary|NYANDARUA
13545|Entanda Health Centre|KISII
13511|Borangi Health Centre|KISII
11758|Roka Maweni Dispensary|KILIFI
13884|Nyakongo Dispensary|KISUMU
11887|Vyongwani Dispensary|KWALE
10434|Kairuthi Dispensary|NYERI
16052|Musitinyi Dispensary|VIHIGA
13265|Abakore Sub District Hospital|WAJIR
13658|Kauma Health Centre (Rachuonyo)|HOMA BAY
15882|Eshikhuyu Dispensary|KAKAMEGA
11189|Zaina Dispensary|NYERI
13305|Benane Health Centre|GARISSA
15543|Seketet Dispensary|SAMBURU
13863|Nyabola Dispensary|HOMA BAY
13971|Ojola Dispensary|KISUMU
11756|Ribe Dispensary|KILIFI
13519|Bware Dispensary|MIGORI
13900|Nyamasare Dispensary|MIGORI
12248|Katumbu Dispensary|KITUI
10833|Ndimaini Dispensary|NYERI
12740|Somare Dispensary|MARSABIT
12298|Kigaa Dispensary|EMBU
12852|Yanzuu Health Centre|KITUI
13332|Elben Dispensary|WAJIR
13725|Kunya Dispensary|SIAYA
12509|Mbusyani Dispensary|KITUI
14573|Immurtot Health Centre|KAJIADO
13464|Administration Police Dispensary (Kisumu East)|KISUMU
11738|Pingilikani Dispensary|KILIFI
11380|Gahaleni Dispensary|KILIFI
12468|Mangala Dispensary|MAKUENI
13646|Kajieyi Dispensary|HOMA BAY
13934|Nyansancha Dispensary|KISII
15992|Makutano Dispensary (Soysambu/mitua)|BUNGOMA
15076|Longewan Dispensary|SAMBURU
13420|Police Line Dispensary (Garissa)|GARISSA
13320|Damajaley Dispensary|GARISSA
12162|Kambandi Dispensary|THARAKA-NITHI
10216|Gatheru Dispensary|MURANG'A
11404|Gotani Dispensary|KILIFI
13342|Galmagalla Health Centre|GARISSA
12038|Gichiche Dispensary|EMBU
12718|Rukira Dispensary|EMBU
13503|Bodi Health Centre|KISUMU
13627|Itibo Eramani Dispensary|KISII
16436|Kimiti Model Health Centre|MACHAKOS
12644|Ngai Dispensary|MAKUENI
10509|Kasuku Health Centre|NYANDARUA
13844|Ndiwa Dispensary|MIGORI
12722|Rwika Dispensary|EMBU
13429|Sabuli Nomadic Dispensary|WAJIR
10208|Gatangara Dispensary|MURANG'A
13436|Sarman Dispensary|WAJIR
12139|Kakuuni Dispensary|KITUI
11945|Barambate Dispensary|ISIOLO
16218|Mansile Dispensary|MARSABIT
10696|Marua Dispensary|NYERI
16205|Hulahula Dispensary|MARSABIT
14906|Kiropket Dispensary|NANDI
13652|Kandege Dispensary|KISUMU
14483|Ewaso Dispensary|LAIKIPIA
12428|Limauru Dispensay|MERU
12319|Kina Dispensary|MERU
12449|Makaani Dispensary|KITUI
12804|Township Dispensary (Kitui)|KITUI
12222|Kathangacini Dispensary|THARAKA-NITHI
11447|Kadzinuni Dispensary|KILIFI
14348|Chepkumia Dispensary|NANDI
13899|Nyamarimba Dispensary|KISUMU
13448|Utawala Dispensary|GARISSA
11625|Mizijini Dispensary|KILIFI
13467|Agenga Dispensary|MIGORI
13409|Meri Health Centre|WAJIR
13593|Gotichaki Health Centre|KISII
13317|Dadajabula Sub District Hospital|WAJIR
13685|Kiaruta Dispensary|KISII
11444|Junju Dispensary|KILIFI
12326|Kinoru Dispensary|MERU
16277|Ondong Dispensary|MIGORI
10871|Ngorika Dispensary|NYANDARUA
16394|Githiriga Dispensary|NAKURU
15079|Loosuk GK Dispensary|SAMBURU
13848|Nduru Kadero Dispensary|KISUMU
16643|Kalii Dispensary|MAKUENI
15909|Kaboywo Dispensary|BUNGOMA
11186|Witima Health Centre|NYERI
12249|Katutu Dispensary|KITUI
16119|Shiseso Health Centre|KAKAMEGA
13449|Wagalla Health Centre|WAJIR
15296|Namelok Health Centre|KAJIADO
10397|Kagicha Dispensary|NYERI
14916|Kipsigak Dispensary (Nandi)|NANDI
13514|Bosiango Health Centre|NYAMIRA
12800|Tii Dispensary|KITUI
14561|Ilpolei Dispensary|LAIKIPIA
13463|Adiedo Dispensary|HOMA BAY
12461|Malka Daka Dispensary|ISIOLO
10261|Githagara Health Centre|MURANG'A
13804|Midoti Dispensary|MIGORI
12274|Kiamuringa Dispensary|EMBU
13817|Mnara Dispensary|KISUMU
12675|Nthambiro Dispensary|MERU
11536|Mafisini Dispensary|KWALE
10431|Kairini Dispensary|KIRINYAGA
13748|Magena Health Centre|KISII
12262|Kavuta Dispensary|KITUI
13720|Korwenje Dispensary|KISUMU
14082|Sibuoche Dispensary|MIGORI
16241|Rukenya Dispensary|THARAKA-NITHI
16113|Shikusi Dispensary|KAKAMEGA
16216|Kamboe Dispensary|MARSABIT
10258|Gitaro Dispensary|MURANG'A
10883|Njoguini Dispensary|NYERI
12806|Tulia Dispensary|KITUI
14047|Riat Dispensary (Migori)|MIGORI
13999|Otati Dispensary|MIGORI
10279|Gitugi Dispensary (Muranga North)|MURANG'A
11244|Baolala Dispensary|KILIFI
14163|Usenge Dispensary|SIAYA
13984|Omogwa Dispensary|KISII
13404|Mansa Health Centre|WAJIR
13282|Alinjugur Health Centre|GARISSA
10312|Heni Health Centre|NYANDARUA
14158|Ulungo Dispensary|SIAYA
12053|Goro Rukesa Dispensary|MARSABIT
14083|Sieka Dispensary|KISII
13438|Shantaabaq Health Centre (Lagdera)|GARISSA
16147|Sivilie Health Centre|KAKAMEGA
12157|Kalunga Dispensary|MACHAKOS
15887|Esitsaba Dispensary|VIHIGA
10096|Ciagini  Health Centre|KIRINYAGA
10389|Kabati Dispensary|NYERI
10530|Kiamabara Health Centre|NYERI
14038|Rariw Dispensary|HOMA BAY
13966|Ogero Dispensary|SIAYA
12423|Lailuba Dispensary|MERU
13803|Midhine Dispensary|SIAYA
10711|Mbici Dispensary|KIAMBU
10839|Ndunyu Chege Dispensary|MURANG'A
10753|Mukarara Community Dispensary|MURANG'A
10421|Kahiga Dispensary|NYERI
15590|Sirata Oirobi Dispensary|SAMBURU
16239|Kamaguna Dispensary|THARAKA-NITHI
10171|Engineer District Hospital|NYANDARUA
14807|Kasei Dispensary|WEST POKOT
12568|Mulundi Dispensary|KITUI
15316|Nauyapong Dispensary|WEST POKOT
11229|Assa Dispensary|TANA RIVER
14170|Wath Onger Dispensary|MIGORI
11640|Moi Airport Dispensary|MOMBASA
11620|Miritini CDF Dispensary|MOMBASA
12315|Kimachia Dispensary|MERU
12429|Limoro Dispensary|MERU
11254|Bokole CDF Dispensary|MOMBASA
10355|Island Farms Dispensary|NYERI
14197|Arjijo Dispensary|LAIKIPIA
16738|Gakurungu Dispensary|THARAKA-NITHI
10212|Gathaithi Dispensary|MURANG'A
10780|Mureru Dispensary|NYERI
10474|Kanyenyaini Health Centre|MURANG'A
13499|Bar Olengo Dispensary|SIAYA
14697|Kapchumba Dispensary|NANDI
14131|Suguta Sub County Hospital|KISII
11563|Marereni Dispensary|KILIFI
16788|Mwer Dispensary|SIAYA
16787|Nduru Dispensary|SIAYA
14018|Rabar Health Centre|SIAYA
13710|Kogelo Dispensary|SIAYA
14988|Konyao Dispensary|WEST POKOT
13281|Alimaow Health Centre|WAJIR
13674|Kenyerere Sub County Hospital|KISII
13243|Upendo Dispensary|NAIROBI
15745|Tuiyotich Dispensary|NAKURU
14962|Kodich Dispensary|WEST POKOT
13944|Nyathengo Dispensary|SIAYA
13923|Nyangande Health Centre|KISUMU
10703|Mataara Dispensary|KIAMBU
13648|Kaluo Health Centre|SIAYA
14160|Uriri Dispensary|SIAYA
13834|Mulaha Dispensary|SIAYA
10221|Gatithi Dispensary|KIRINYAGA
16280|Kenyerere Health Centre (Nyamira)|NYAMIRA
12846|Wii Dispensary|KITUI
14581|Isinet Dispensary|KAJIADO
10041|Athi Dispensary|KIAMBU
16114|Eshimukoko Health Centre|KAKAMEGA
13958|Obwanda Dispensary|HOMA BAY
13957|Obunga Dispensary|HOMA BAY
13902|Nyamasi Dispensary|HOMA BAY
13849|Ngegu Dispensary|HOMA BAY
13578|GK Prison Dispensary (Homa Bay)|HOMA BAY
14118|St Mark's Lela Dispensary|KISUMU
11592|Mbuta Model Health Centre|MOMBASA
10248|Giathanini Dispensary|MURANG'A
16199|Galili Dispensary|TANA RIVER
13619|Iraha Dispensary|MIGORI
10598|Kihumbu-Ini Community Dispensary|MURANG'A
12794|Tharaka Health Centre|KITUI
10980|Rurii Kiandegwa Dispensary|KIRINYAGA
13556|Gairoro Dispensary|MIGORI
14024|Rae Dispensary|KISUMU
15393|Oldonyo Nyokie Dispensary|KAJIADO
14957|Kmq Dispensary|KAJIADO
13910|Nyametembe Dispensary|MIGORI
10166|Embaringo Dispensary|NYERI
12741|Songa Health Centre|MARSABIT
16259|Okok Dispensary|HOMA BAY
16258|Maram Dispensary|HOMA BAY
14015|Ponge Dispensary|HOMA BAY
13979|Ombo Kachieng' Dispensary|HOMA BAY
13952|Ober Kabuoch Dispensary|HOMA BAY
13855|Nguku Dispensary|HOMA BAY
13761|Malela Dispensary|HOMA BAY
10215|Gathara Dispensary|NYANDARUA
13732|Lambwe Forest Dispensary|HOMA BAY
13686|Kiasa Dispensary|HOMA BAY
16293|Lafey Nomadic Dispensary|MANDERA
13582|God Jope Dispensary|MIGORI
14441|Emaroro Dispensary|KAJIADO
15737|Torosei Dispensary|KAJIADO
15182|Meto Dispensary|KAJIADO
15418|Oloika Dispensary|KAJIADO
11456|Kau Dispensary|TANA RIVER
11831|State House Dispensary (Mombasa)|MOMBASA
15109|Mailwa Dispensary|KAJIADO
11854|Tononoka Administration Police Dispensary & VCT|MOMBASA
13288|Amuma Dispensary|GARISSA
13955|Oboch Dispensary|KISUMU
16393|Tulwet Dispensary (Kuresoi)|NAKURU
10584|Kigetuini Dispensary|MURANG'A
16649|Ikalaasa Dispensary|MACHAKOS
16652|Yathui Dispensary|MACHAKOS
16768|Amoyo Dispensary|HOMA BAY
15897|Igara Dispensary|BUSIA
14565|Ilkilinyet Dispensary|KAJIADO
16765|Kijawa Dispensary|HOMA BAY
11789|Shimoni Dispensary|KWALE
10776|Munyu-Ini Dispensary|KIAMBU
12081|Ikuu Dispensary|THARAKA-NITHI
15395|Oldorko Dispensary|KAJIADO
11553|Malanga (AIC) Dispensary|KILIFI
10693|Kijabe (AIC) Hospital Marira Medical Clinic|KIAMBU
12281|Kiaoni Dispensary (Kibwezi)|MAKUENI
13908|Nyamemiso Dispensary|KISII
11728|Ozi Dispensary|TANA RIVER
15403|Olgumi Dispensary|KAJIADO
13426|Ruqa Dispensary|GARISSA
14222|Bagaria Dispensary|NAKURU
15582|Singiraine Dispensary|KAJIADO
15419|Oloiyangalani Dispensary|KAJIADO
14556|Icross Dispensary|KAJIADO
15046|Loodoariak Dispensary|KAJIADO
16789|Rambula Dispensary|SIAYA
15725|Timboroa Health Centre|BARINGO
12342|Kisayani Health Centre|KITUI
11658|Msulwa Dispensary|KWALE
14157|Ulanda Dispensary|MIGORI
11483|Kipao Dispensary|TANA RIVER
12097|Ithimbari Dispensary|MERU
14087|Sikalame Dispensary|SIAYA
11666|Mtepeni Dispensary|KILIFI
13495|Bar Achuth Dispensary|SIAYA
13496|Bar Agulu Dispensary|SIAYA
13634|Jera Dispensary|SIAYA
15434|Oltepesi Dispensary|KAJIADO
13930|Nyangu Dispensary|SIAYA
14071|Sega Cottage Hospital|SIAYA
16784|Bar Ndege Dispensary|SIAYA
16189|Shangia Dispensary|KILIFI
14448|Emotoroki Dispensary|KAJIADO
15429|Olosho-Oibor Dispensary|KAJIADO
12178|Kaningo Health Centre|KITUI
16785|Bar Sauri Health Centre|SIAYA
14084|Sifuyo Dispensary|SIAYA
14159|Urenga Dispensary|SIAYA
14147|Tingare Dispensary|SIAYA
14091|Simenya Health Centre|SIAYA
12292|Kiegoi Health Centre|MERU
10076|Burguret Dispensary|NYERI
11667|Mtondia Dispensary|KILIFI
10234|Gatunyu Dispensary|MURANG'A
14460|Enkirgir Dispensary|KAJIADO
16790|Segere Dispensary|SIAYA
10496|Karima Dispensary (Nyeri South)|NYERI
12662|Nguungani Dispensary|KITUI
16783|Asayi Dispensary|SIAYA
16418|St Mary's Yala Dispensary|SIAYA
10558|Kiangochi Dispensary|MURANG'A
13874|Nyagoko Dispensary|SIAYA
11004|Shamata Health Centre|NYANDARUA
10482|Karangi Dispensary|MURANG'A
16445|Kariko Dispensary|KIRINYAGA
10586|Kigoro Dispensary|MURANG'A
11892|Wasini Dispensary|KWALE
15409|Olkiramatian Dispensary|KAJIADO
10642|Kiunyu Dispensary|MURANG'A
10357|Ithanga Dispensary|MURANG'A
14451|Emurua Dikir Dispensary|KAJIADO
15340|Ngatataek Dispensary|KAJIADO
13889|Nyalgosi Dispensary|HOMA BAY
14042|Rera Health Centre|SIAYA
10447|Kamburaini Dispensary|NYERI
10790|Muthaara Dispensary|KIAMBU
10533|Kiamara Dispensary|MURANG'A
10559|Kiangunyi Dispensary|MURANG'A
10577|Kibutha Dispensary|MURANG'A
10594|Kihoya Dispensary|MURANG'A
13992|Oroche Dispensary|KISII
13459|Yumbis Dispensary|GARISSA
10536|Kiamathaga Dispensary|NYERI
16190|Vishakani Dispensary|KILIFI
16191|Chalani Dispensary|KILIFI
15122|Maparasha Dispensary|KAJIADO
16192|Kambe Dispensary|KILIFI
11466|Kibuyuni Dispensary|KWALE
15835|Busibwabo Dispensary|BUSIA
14093|Sirembe Dispensary|SIAYA
10304|Gsu Dispensary (Ruiru)|KIAMBU
11636|Mnarani Dispensary|KILIFI
16792|Wagai Health Centre|SIAYA
14307|Cheindoi Dispensary|NANDI
16791|Umala Dispensary|SIAYA
13361|Hara Health Centre|GARISSA
15934|Kharanda  Health Centre|KAKAMEGA
16235|Kiguchwa Dispensary|MERU
12695|Nzunguni Dispensary|KITUI
16194|Mwina Dispensary|TANA RIVER
13933|Nyansakia Health Centre|KISII
13432|Sangole Dispensary|GARISSA
13360|Handaro Dispensary|GARISSA
10044|Bamboo Health Centre|NYANDARUA
12550|Mufu Dispensary|EMBU
13383|Korisa Dispensary|GARISSA
13385|Kotile Health Centre|GARISSA
11653|Muryachakwe Dispensary|KILIFI
11304|Diani Health Centre|KWALE
15012|Langata Enkima Dispensary|KAJIADO
16714|Elwangale Health Centre|KAKAMEGA
13645|Kahawa Dispensary|NYAMIRA
11580|Matsangoni Model Health Centre|KILIFI
14884|Kimuren Dispensary|ELEGEYO-MARAKWET
10432|Kairo Dispensary|MURANG'A
12703|Pona Haraka Clinic|KITUI
15474|Pwani (GOK) Dispensary|NAKURU
13683|Kiamokama Sub County Hospital|KISII
14326|Chemuswo Dispensary|NANDI
13541|Ekerubo Health Centre (Masaba South)|KISII
16395|Mwangate Dispensary|NAKURU
12383|Konyu Dispensary|KITUI
16684|Likia Dispensary|NAKURU
12280|Kibaranyaki Dispensary|MERU
12709|Rapsu Dispensary|ISIOLO
14099|Sosera Health Centre|KISII
11586|Maziwa Dispensary|TANA RIVER
11778|Semikaro Dispensary|TANA RIVER
13746|Machururiati Dispensary|NYAMIRA
16427|Esonorua Dispensary|KAJIADO
11090|Thangathi Health Centre|NYERI
11687|Mwanda Dispensary|KWALE
15359|Njukini Dispensary|KAJIADO
11838|Taru Dispensary|KWALE
11464|Kibandaongo Dispensary|KWALE
11479|Kinagoni Dispensary|KWALE
11527|Lutsangani Dispensary|KWALE
13826|Motontera Dispensary|NYAMIRA
12159|Kamaindi Dispensary|THARAKA-NITHI
11178|Watuka Dispensary|NYERI
11725|Oda Dispensary|TANA RIVER
14046|Riat Dispensary|KISUMU
11544|Majoreni Dispensary|KWALE
13232|State House Dispensary (Nairobi)|NAIROBI
12661|Nguuku Dispensary|KITUI
14526|Maralal GK Prison Dispensary|SAMBURU
14019|Rabondo Dispensary|MIGORI
10436|Kanjinji Dispensary|KIRINYAGA
13480|Anjego Dispensary|MIGORI
12388|Katwala Dispensary|KITUI
10513|Kenton Dispensary|NYANDARUA
14029|Ramasha Health Centre|KISII
11951|Boji Dispensary|ISIOLO
10931|Pesi Dispensary|NYANDARUA
16290|Eldere Dispensary|GARISSA
13526|Chinato Health Centre|MIGORI
11430|Jaribuni Dispensary|KILIFI
15226|Mosiro Dispensary (Kajiado North)|KAJIADO
13338|Fafi Dispensary|GARISSA
16369|Losam Dispensary|WEST POKOT
16370|Orolwo Dispensary|WEST POKOT
16373|Kangoletiang Dispensary|WEST POKOT
16375|Kamketo Dispensary|WEST POKOT
11578|Matolani Dispensary|KILIFI
13853|Ngodhe Dispensary|MIGORI
16266|Nyagancha Dispensary|NYAMIRA
13752|Magombo Health Centre|NYAMIRA
15425|Olooseos Dispensary|KAJIADO
14051|Rigoma Dispensary|NYAMIRA
10443|Kambirwa Health Centre|MURANG'A
15513|Saikeri Dispensary|KAJIADO
13559|Gesima Health Centre|NYAMIRA
16417|Terige Dispensary (CDF)|NANDI
12321|Kinanie Dispensary|MACHAKOS
11560|Mangai Dispensary|LAMU
14891|Kipeto Dispensary|KAJIADO
13362|Hareri Dispensary|MANDERA
16428|Kilinito Dispensary (CDF)|KAJIADO
13922|Nyandoche Ibere Dispensary|NYAMIRA
10761|Mukurwe Dispensary|MURANG'A
13903|Nyamasibi Sub-County Hospital|KISII
11418|Idsowe Dispensary|TANA RIVER
14145|Tindereti Dispensary|NYAMIRA
10405|Kagumoini Dispensary (Muranga North)|MURANG'A
12125|Kagoji Dispensary|MERU
13675|Kenyerere Health Centre (Masaba South)|KISII
13818|Mochenwa Dispensary|NYAMIRA
12233|Kathiranga Dispensary|MERU
14049|Raitigo Dispensary|NYAMIRA
13695|Kineni Dispensary (Esise)|NYAMIRA
16368|Tiinei Dispensary|WEST POKOT
11700|Ndau Dispensary|LAMU
16487|Ruanda Dispensary|BUNGOMA
11494|Kiwayuu Dispensary|LAMU
11880|Vigurungani Dispensary|KWALE
13563|Gesusu (SDA) Dispensary|KISII
13942|Nyasike Dispensary|KISII
15087|Lorngoswa Dispensary|KAJIADO
16265|Nyamagesa Dispensary|KISII
16384|Our Lady of Mercy (Magumu)|NYANDARUA
11735|Patte Dispensary|LAMU
10252|Gichuru Dispensary|KIAMBU
11637|Mnazini Dispensary|TANA RIVER
15914|Kakamega Forest Dispensary|KAKAMEGA
13477|Anding'o Opanga Dispensary|KISUMU
10834|Ndivai Dispensary|NYANDARUA
15283|Najile Dispensary|KAJIADO
11024|St Anne (ACK) Dispensary|MURANG'A
10745|Mugoiri Dispensary|MURANG'A
11723|Nys Dispensary (Kilindini)|MOMBASA
10461|Kandongu Dispensary|KIRINYAGA
10624|Kiria Health Centre|MURANG'A
12045|GK Prison Dispensary (Embu)|EMBU
10625|Kiria-Ini Dispensary|MURANG'A
16766|Miniambo Dispensary|HOMA BAY
10285|GK Prison Dispensary (Gathigiriri )|KIRINYAGA
11794|Silaloni Dispensary|KWALE
11476|Kilimangodo Dispensary|KWALE
16404|Kiptororo Dispensary|NAKURU
10472|Kanjama Dispensary|MURANG'A
16387|Mukangu Health Centre|KIRINYAGA
13337|Eymole Health Centre (Kilwehiri)|MANDERA
10227|Gatuanyaga Dispensary|KIAMBU
16314|Takaba Nomadic Mobile|MANDERA
11722|Nyali Barracks Dispensary|MOMBASA
15942|Kibingei Dispensary|BUNGOMA
13381|Kiliweheri Health Centre|MANDERA
10975|Rukanga  Health Centre|KIRINYAGA
15041|Ilpolosat Dispensary|KAJIADO
11448|Kafuduni Dispensary|KWALE
13466|Agawo Dispensary|HOMA BAY
14469|Entasopia Health Centre|KAJIADO
15515|Sajiloni Dispensary|KAJIADO
12582|Musalala Dispensary|MAKUENI
14135|Suna Rabuor Dispensary|MIGORI
16214|Lontolio Dispensary|MARSABIT
10223|Gatondo Dispensary (Kipipiri)|NYANDARUA
15560|Shompole Dispensary|KAJIADO
13349|Gither Dispensary|MANDERA
12572|Mumbuni Dispensary (Mwala)|MACHAKOS
13323|Dandu Health Centre|MANDERA
13300|Banisa Sub County Hospital|MANDERA
13597|Gwitembe Health Centre|MIGORI
10340|Ihururu Health Centre|NYERI
16043|Munongo Dispensary|BUSIA
10786|Murungaru Health Centre|NYANDARUA
10386|Juja Farm Health Centre|KIAMBU
11517|Lenga Dispensary|KILIFI
13815|Misori Dispensary|SIAYA
11093|Thigio Dispensary (Kiambu West)|KIAMBU
16666|Nyaitara Dispensary|MIGORI
13097|Mow Dispensary|NAIROBI
10280|Gitugi Dispensary (Nyeri South)|NYERI
10672|Maina Village Dispensary|LAIKIPIA
13560|Gesuguri Dispensary|KISII
16413|Gsu Dispensary|NAKURU
13353|Guba Dispensary|MANDERA
13482|Anyuongi Dispensary|SIAYA
13800|Mecheo Dispensary|NYAMIRA
12322|Kinisa Dispensary|MARSABIT
11297|Dagamra Dispensary|KILIFI
14172|Wiga Dispensary|HOMA BAY
10537|Kiambogo Dispensary (Nyandarua South)|NYANDARUA
